AtcoCode,Easting,Northing,Longitude,Latitude,StopType,BusStopType
1800STBS0L,389253,390239,-2.163131,53.40886,BCS,
1800STBS0M,389238,390227,-2.163356,53.40875,BCS,
1800STBS0N,389215,390209,-2.163702,53.40858,BCS,
1800STBS0P,389249,390253,-2.163192,53.40898,BCS,
1800STBS0Q,389232,390239,-2.163447,53.40886,BCS,
1800STBS0R,389208,390221,-2.163807,53.40869,BCS,
1800STBS0S,389245,390268,-2.163252,53.40911,BCS,
1800STBS0T,389230,390256,-2.163478,53.40901,BCS,
1800STBS0U,389215,390245,-2.163703,53.40891,BCS,
1800STBS0V,389192,390226,-2.164048,53.40874,BCS,
1800STBS0W,389239,390279,-2.163343,53.40921,BCS,
1800STBS0X,389226,390270,-2.163538,53.40913,BCS,
1800STBS0Y,389208,390255,-2.163809,53.409,BCS,
1800STBS0Z,389192,390244,-2.164049,53.4089,BCS,
1800SG07541,389488,389760,-2.15958,53.40455,BCT,MKD
1800SG07551,389479,389750,-2.159715,53.40446,BCT,MKD
1800SG07561,389495,389786,-2.159476,53.40479,BCT,MKD
1800SG40511,389590,389746,-2.158045,53.40443,BCT,MKD
1800SG41991,389583,389768,-2.158151,53.40463,BCT,MKD
1800SG39871,389587,389694,-2.158089,53.40396,BCT,MKD
1800SG39941,390665,388177,-2.141829,53.39035,BCT,MKD
1800SG13611,390793,389422,-2.139941,53.40154,BCT,MKD
1800STKP0,389299,389901,-2.162427,53.40582,RSE,
1800STKP1,389216,389854,-2.163674,53.4054,RSE,
1800EH18051,392952,394556,-2.107586,53.44772,BCT,MKD
1800EB17691,386679,395856,-2.202091,53.45929,BCT,MKD
1800EH05351,398330,395271,-2.026615,53.45419,BCT,MKD
1800EB06121,386947,395323,-2.198032,53.4545,BCT,MKD
1800EH11041,392779,394746,-2.110195,53.44943,BCT,MKD
1800SG19151,385998,388734,-2.212028,53.39525,BCT,MKD
1800SG46241,386577,388746,-2.203321,53.39537,BCT,MKD
1800EH04941,398354,395290,-2.026254,53.45436,BCT,MKD
1800EH00311,392642,395011,-2.112264,53.45181,BCT,MKD
1800EH43241,395265,393342,-2.072741,53.43684,BCT,MKD
1800EH37801,398161,394198,-2.029154,53.44455,BCT,MKD
1800EB02971,387891,393257,-2.183737,53.43595,BCT,MKD
1800SJH2082,378189,388295,-2.329428,53.39104,BCT,HAR
1800SJH2081,378189,388295,-2.329428,53.39104,BCT,HAR
1800SG09131,391715,391335,-2.126125,53.41875,BCT,MKD
1800SG09141,391678,391297,-2.126681,53.41841,BCT,MKD
1800EBH1831,387803,393362,-2.185065,53.43689,BCT,HAR
1800EH06421,397318,402842,-2.041923,53.52224,BCT,MKD
1800EHH1811,398219,394221,-2.028281,53.44476,BCT,HAR
1800EB02981,387891,393233,-2.183736,53.43574,BCT,MKD
1800EH07261,397331,402861,-2.041727,53.52241,BCT,MKD
1800SJH2131,377451,388326,-2.340527,53.39128,BCT,HAR
1800SGH0611,395832,388644,-2.064142,53.39461,BCT,HAR
1800SGH0612,395832,388644,-2.064142,53.39461,BCT,HAR
1800SJH2121,377390,388309,-2.341443,53.39113,BCT,HAR
1800SG09241,390888,388233,-2.138477,53.39085,BCT,MKD
1800SG15292,389279,389960,-2.16273,53.40635,BCT,MKD
1800SG15291,389279,389960,-2.16273,53.40635,BCT,MKD
1800SG18681,389279,389992,-2.162731,53.40664,BCT,MKD
1800SG15281,389334,389875,-2.1619,53.40559,BCT,MKD
1800EHH1132,397435,398275,-2.040119,53.48119,BCT,HAR
1800EH37181,396811,398418,-2.049523,53.48247,BCT,MKD
1800WF40491,371758,404036,-2.427546,53.53222,BCT,MKD
1800NE49031,393422,416230,-2.100973,53.64254,BCT,MKD
1800SJH1671,375260,388552,-2.37349,53.39322,BCT,HAR
1800EDH3491,396497,405034,-2.054331,53.54194,BCT,HAR
1800EDH3492,396497,405034,-2.054331,53.54194,BCT,HAR
1800WA19661,372666,410130,-2.414383,53.58704,BCT,MKD
1800WA41501,374856,405054,-2.380891,53.54152,BCT,MKD
1800WA15221,374853,405076,-2.380938,53.54172,BCT,MKD
1800WA02361,375379,405368,-2.373024,53.54437,BCT,MKD
1800WA41521,375346,405357,-2.373521,53.54427,BCT,MKD
1800ED09041,393895,405938,-2.093613,53.55004,BCT,MKD
1800EDH2521,393787,406064,-2.095246,53.55117,BCT,HAR
1800ED19121,393775,405974,-2.095425,53.55036,BCT,MKD
1800ED19111,393791,405965,-2.095183,53.55028,BCT,MKD
1800ED10011,393900,405931,-2.093538,53.54998,BCT,CUS
1800EDH5061,393755,406142,-2.09572,53.55186,BCT,HAR
1800ED09042,393895,405938,-2.093613,53.55004,BCT,MKD
1800SJ40921,378991,389042,-2.317419,53.39779,BCT,MKD
1800SJ40951,378976,389019,-2.317643,53.39758,BCT,MKD
1800WAH2411,372295,413656,-2.420302,53.61871,BCT,HAR
1800WAH2412,372304,413616,-2.420162,53.61835,BCT,HAR
1800WAH0761,372333,413604,-2.419723,53.61824,BCT,HAR
1800WAH0762,372349,413609,-2.419481,53.61829,BCT,HAR
1800ED12251,398354,407166,-2.026321,53.56111,BCT,MKD
1800ED12241,398447,407295,-2.024918,53.56227,BCT,MKD
1800EDH2961,398602,407605,-2.022579,53.56506,BCT,HAR
1800EDH2962,398602,407605,-2.022579,53.56506,BCT,HAR
1800WF07601,374176,403569,-2.391029,53.52814,BCT,MKD
1800WA13401,371726,408875,-2.428468,53.57571,BCT,MKD
1800WA13491,371789,408985,-2.427527,53.5767,BCT,MKD
1800WAH2481,376232,407375,-2.360305,53.56245,BCT,HAR
1800WAH2482,376232,407375,-2.360305,53.56245,BCT,HAR
1800WA09451,376419,407460,-2.357488,53.56322,BCT,MKD
1800NC35341,376443,407482,-2.357128,53.56342,BCT,MKD
1800SG13101,389669,389988,-2.156865,53.40661,BCT,MKD
1800SG13091,389663,389975,-2.156955,53.40649,BCT,MKD
1800SG12001,389553,390037,-2.158612,53.40705,BCT,MKD
1800SJ15671,380425,396876,-2.29633,53.46824,BCT,MKD
1800EBH0842,384820,397996,-2.230193,53.47847,BCT,HAR
1800EBH0841,384820,397996,-2.230193,53.47847,BCT,HAR
1800NF29561,378699,398620,-2.322462,53.48386,BCT,MKD
1800NF29571,378719,398641,-2.322162,53.48405,BCT,MKD
1800ED02451,390970,407365,-2.137801,53.56282,BCT,MKD
1800ED02441,391016,407384,-2.137108,53.563,BCT,MKD
1800WK31381,370278,401155,-2.449599,53.50624,BCT,MKD
1800WK31391,370293,401171,-2.449374,53.50638,BCT,MKD
1800WKH0641,364088,400157,-2.542809,53.49688,BCT,HAR
1800WKH0652,363999,399799,-2.544109,53.49366,BCT,HAR
1800WKH0642,364109,399961,-2.54247,53.49512,BCT,HAR
1800WKH0651,363997,399805,-2.54414,53.49371,BCT,HAR
1800EB10521,387454,395043,-2.190386,53.452,BCT,MKD
1800EB10531,387435,395066,-2.190673,53.4522,BCT,MKD
1800EBH0521,387455,394835,-2.190363,53.45013,BCT,HAR
1800NB02071,383634,399453,-2.248139,53.49153,BCT,MKD
1800NB41401,383595,399492,-2.248729,53.49188,BCT,MKD
1800SG08371,391234,389554,-2.133312,53.40274,BCT,MKD
1800EH36301,391020,398893,-2.136801,53.48668,BCT,MKD
1800EH36311,390994,398887,-2.137192,53.48662,BCT,MKD
1800ED00731,390751,402040,-2.140949,53.51496,BCT,MKD
1800ED00721,390745,402026,-2.141038,53.51483,BCT,MKD
1800ZZMASFD3,379903,394366,-2.304045,53.44567,TMU,
1800ZZMASFD4,379956,394353,-2.303246,53.44556,TMU,
1800ZZMASFD2,379880,394373,-2.304392,53.44574,TMU,
1800ZZMASFD1,379886,394399,-2.304303,53.44597,TMU,
1800SJR0381,379921,394418,-2.303777,53.44614,RSE,
1800SJ00801,379474,394417,-2.310507,53.44612,BCT,MKD
1800SJ00011,379650,394291,-2.307849,53.44499,BCT,MKD
1800SJ00791,379497,394426,-2.310162,53.4462,BCT,MKD
1800SJ00071,379545,394209,-2.309425,53.44425,BCT,MKD
1800SJT0941,379538,394427,-2.309545,53.44621,TXR,
1800SJ00821,379457,394438,-2.310765,53.4463,BCT,MKD
1800SJ00811,379438,394429,-2.31105,53.44622,BCT,MKD
1800SJ00021,379633,394266,-2.308104,53.44477,BCT,MKD
1800SJE1941,379903,394366,-2.304045,53.44567,TMU,
1800SJE1951,379956,394353,-2.303246,53.44556,TMU,
1800SJE1931,379880,394373,-2.304392,53.44574,TMU,
1800SJE1921,379886,394399,-2.304303,53.44597,TMU,
1800SJ11731,379902,394426,-2.304064,53.44621,BCT,MKD
1800SJ32301,379931,394360,-2.303623,53.44562,BCT,MKD
1800SJ00081,379740,394480,-2.306507,53.44669,BCT,MKD
1800SJ00091,379754,394501,-2.306297,53.44688,BCT,MKD
1800SB00331,382994,396676,-2.257634,53.46655,BCT,MKD
1800SB30431,382983,396495,-2.25779,53.46492,BCT,MKD
1800SB00181,382977,396675,-2.25789,53.46654,BCT,MKD
1800SB30351,383508,396837,-2.2499,53.46801,BCT,MKD
1800SB30421,382966,396445,-2.258043,53.46447,BCT,MKD
1800SJH1011,382445,396399,-2.265888,53.46404,BCT,HAR
1800SJH1012,382445,396399,-2.265888,53.46404,BCT,HAR
1800SJH1551,382650,396464,-2.262804,53.46463,BCT,HAR
1800SJH1552,382650,396464,-2.262804,53.46463,BCT,HAR
1800SJ02171,376674,394395,-2.352662,53.4458,BCT,MKD
1800SJ32291,379786,394368,-2.305807,53.44569,BCT,MKD
1800SJ11732,379902,394426,-2.304064,53.44621,BCT,MKD
1800STRINES1,397858,386461,-2.03366,53.375,RSE,
1800STRINES0,397855,386439,-2.033705,53.37481,RSE,
1800SG38181,392063,392724,-2.120924,53.43124,BCT,MKD
1800NE07671,388151,405787,-2.1803,53.54858,BCT,MKD
1800EBH1001,387215,398672,-2.194134,53.48461,BCT,HAR
1800EBH1002,387215,398672,-2.194134,53.48461,BCT,HAR
1800NE49081,392697,416067,-2.111935,53.64107,BCT,MKD
1800NE49091,392642,416011,-2.112766,53.64056,BCT,MKD
1800WK00541,358838,400136,-2.62194,53.49631,BCT,MKD
1800WK00551,358869,400194,-2.621481,53.49683,BCT,MKD
1800SG39651,384176,387318,-2.239356,53.38247,BCT,MKD
1800SB18271,384083,386078,-2.240691,53.37132,BCT,MKD
1800SBH1891,383940,385121,-2.242791,53.36272,BCT,HAR
1800SGH2201,384150,386700,-2.239715,53.37691,BCT,HAR
1800SGH2202,384150,386700,-2.239715,53.37691,BCT,HAR
1800SBH0731,384015,388008,-2.241811,53.38867,BCT,HAR
1800NCH3811,381400,413755,-2.282666,53.62,BCT,HAR
1800NCH3721,381420,413775,-2.282365,53.62018,BCT,HAR
1800NB08571,384737,399113,-2.231498,53.48851,BCT,MKD
1800EHH0951,390192,399447,-2.149296,53.49164,BCT,HAR
1800EHH0952,390192,399447,-2.149296,53.49164,BCT,HAR
1800WA41531,375563,405544,-2.370261,53.54596,BCT,MKD
1800WA15241,375600,405535,-2.369702,53.54588,BCT,MKD
1800ED12441,397495,409737,-2.039311,53.58422,BCT,MKD
1800ED02691,397499,409719,-2.03925,53.58405,BCT,MKD
1800SB02941,382327,386766,-2.267121,53.37745,BCT,MKD
1800SB02591,382351,386818,-2.266763,53.37792,BCT,MKD
1800NCH0891,378767,414626,-2.322531,53.62773,BCT,HAR
1800NCH0892,378770,414625,-2.322485,53.62772,BCT,HAR
1800NCH4731,378376,414932,-2.328464,53.63047,BCT,HAR
1800NCH0781,377999,415235,-2.334186,53.63317,BCT,HAR
1800NCH0782,377999,415235,-2.334186,53.63317,BCT,HAR
1800NC21461,378818,414635,-2.32176,53.62782,BCT,MKD
1800NC21471,378754,414593,-2.322725,53.62743,BCT,MKD
1800NF09031,379989,400643,-2.303153,53.5021,BCT,MKD
1800NE31891,383968,410798,-2.24369,53.59351,BCT,MKD
1800NE34931,384067,410812,-2.242196,53.59364,BCT,MKD
1800NEH1091,383965,410950,-2.243744,53.59488,BCT,HAR
1800NEH1092,383965,410950,-2.243744,53.59488,BCT,HAR
1800NC22201,376837,410290,-2.351389,53.58868,BCT,MKD
1800SG13071,389836,389949,-2.154352,53.40626,BCT,MKD
1800SB41651,380800,384587,-2.289942,53.35781,BCT,MKD
1800SB41271,380782,384630,-2.290215,53.3582,BCT,MKD
1800SG16831,393979,391116,-2.092056,53.41681,BCT,CUS
1800SGH3501,394033,391110,-2.091243,53.41676,BCT,HAR
1800SGH3502,394033,391110,-2.091243,53.41676,BCT,HAR
1800ED12861,395471,407442,-2.069849,53.56358,BCT,MKD
1800EDH3121,400255,407953,-1.997621,53.56819,BCT,HAR
1800EDH3122,400258,407951,-1.997576,53.56817,BCT,HAR
1800ED13391,400281,407869,-1.997229,53.56743,BCT,MKD
1800ED13401,400303,407915,-1.996897,53.56784,BCT,MKD
1800ED09031,392531,405612,-2.114192,53.54709,BCT,MKD
1800ED09831,392540,405608,-2.114056,53.54705,BCT,CUS
1800ED09032,392531,405612,-2.114192,53.54709,BCT,MKD
1800NC23341,376622,408126,-2.354474,53.56922,BCT,MKD
1800SJ08621,380376,391467,-2.296742,53.41964,BCT,MKD
1800NFH1011,378335,400230,-2.328059,53.49832,BCT,HAR
1800NFH1012,378335,400230,-2.328059,53.49832,BCT,HAR
1800EH10051,389262,398613,-2.163285,53.48412,BCT,MKD
1800NC06731,380816,407493,-2.291107,53.5637,BCT,MKD
1800EB02711,388473,395776,-2.175069,53.45861,BCT,MKD
1800EB31551,388274,396147,-2.17808,53.46194,BCT,MKD
1800NC06721,380763,407323,-2.291897,53.56217,BCT,MKD
1800EH36661,389581,398389,-2.15847,53.48212,BCT,MKD
1800WA19391,371812,411606,-2.427417,53.60026,BCT,MKD
1800WA19431,371786,411609,-2.42781,53.60028,BCT,MKD
1800NC22461,377995,412554,-2.334056,53.60908,BCT,MKD
1800NC24651,378104,412485,-2.332404,53.60846,BCT,MKD
1800EH36501,389874,399204,-2.154081,53.48945,BCT,MKD
1800EH36511,389895,399214,-2.153765,53.48954,BCT,MKD
1800EDH0662,392973,409085,-2.107601,53.57832,BCT,HAR
1800EDH0661,392971,409088,-2.107631,53.57834,BCT,HAR
1800NE31991,383160,410337,-2.255873,53.58934,BCT,MKD
1800NE31981,383184,410362,-2.255512,53.58957,BCT,MKD
1800WK09601,363300,404471,-2.555194,53.5356,BCT,CUS
1800WK32691,363158,404479,-2.557337,53.53566,BCT,MKD
1800WK32701,363123,404469,-2.557864,53.53557,BCT,MKD
1800WK03831,363289,404467,-2.555359,53.53556,BCT,MKD
1800NC20281,380875,409691,-2.290352,53.58346,BCT,MKD
1800NF09841,370390,392588,-2.4471,53.42924,BCT,MKD
1800NE35691,383490,410217,-2.250881,53.58827,BCT,MKD
1800NE35671,383500,410234,-2.250731,53.58843,BCT,MKD
1800NE00961,383487,410463,-2.25094,53.59048,BCT,MKD
1800NE35681,383522,410260,-2.2504,53.58866,BCT,MKD
1800NE00951,383455,410446,-2.251422,53.59033,BCT,MKD
1800NEH3502,383463,410260,-2.251292,53.58866,BCT,HAR
1800NEH3501,383463,410260,-2.251292,53.58866,BCT,HAR
1800WAH2322,368932,407490,-2.470524,53.5631,BCT,HAR
1800WAH2321,368932,407490,-2.470524,53.5631,BCT,HAR
1800WA11501,368912,407416,-2.470818,53.56244,BCT,CUS
1800WA14671,368909,407402,-2.470862,53.56231,BCT,MKD
1800NC21691,381810,411770,-2.276351,53.60218,BCT,MKD
1800NC06831,380444,408989,-2.296818,53.57713,BCT,MKD
1800WK02272,363752,403667,-2.548281,53.5284,BCT,MKD
1800WK36061,363701,403188,-2.548995,53.5241,BCT,MKD
1800WK02271,363749,403667,-2.548326,53.5284,BCT,MKD
1800WK09531,363740,403664,-2.548462,53.52838,BCT,MKD
1800WK36051,363821,403154,-2.547181,53.5238,BCT,MKD
1800WA43351,370860,407580,-2.441425,53.56402,BCT,MKD
1800WA43361,370846,407554,-2.441634,53.56379,BCT,MKD
1800EH17991,394073,399234,-2.090797,53.48978,BCT,MKD
1800EBH1611,384602,398726,-2.233513,53.48502,BCT,HAR
1800SB47161,379754,390011,-2.306007,53.40652,BCT,MKD
1800SB47131,379834,389961,-2.304801,53.40608,BCT,MKD
1800SG05531,387902,385851,-2.183284,53.36938,BCT,MKD
1800SG05391,387886,385850,-2.183525,53.36937,BCT,MKD
1800NC05451,380698,402674,-2.29259,53.52038,BCT,MKD
1800SJH1691,378625,390310,-2.323009,53.40917,BCT,HAR
1800SJH1692,378625,390310,-2.323009,53.40917,BCT,HAR
1800WA12621,371715,408661,-2.428615,53.57378,BCT,MKD
1800WAH2531,371310,412400,-2.435076,53.60737,BCT,HAR
1800WAH2532,371310,412400,-2.435076,53.60737,BCT,HAR
1800WA02321,371119,412358,-2.437958,53.60698,BCT,MKD
1800EDH1871,395220,408177,-2.07365,53.57018,BCT,HAR
1800EDH1872,395220,408177,-2.07365,53.57018,BCT,HAR
1800NE04951,387063,405952,-2.196728,53.55004,BCT,MKD
1800SG15741,388934,394312,-2.168074,53.44546,BCT,MKD
1800WK23631,358489,406691,-2.628072,53.55519,BCT,MKD
1800WK23641,358483,406659,-2.628159,53.5549,BCT,MKD
1800WA07651,374661,409782,-2.384219,53.58401,BCT,MKD
1800WA25901,374672,409768,-2.384051,53.58389,BCT,MKD
1800WFR0081,377745,402067,-2.337084,53.5148,RSE,
1800SWNT0,377712,402075,-2.337582,53.51488,RSE,
1800WFT0761,377715,401624,-2.337505,53.51082,TXR,
1800WFT0771,377565,401739,-2.339775,53.51185,TXR,
1800WF21231,377467,401844,-2.34126,53.51279,BCT,MKD
1800WF40931,377457,401888,-2.341414,53.51318,BCT,MKD
1800WF21471,377487,401730,-2.34095,53.51176,BCT,MKD
1800WF41191,377502,401724,-2.340724,53.51171,BCT,MKD
1800WF41201,377494,401712,-2.340843,53.5116,BCT,MKD
1800WF21221,377480,401825,-2.341063,53.51262,BCT,MKD
1800WF39271,377587,401744,-2.339443,53.5119,BCT,MKD
1800WF39281,377601,401700,-2.339229,53.5115,BCT,MKD
1800WF00831,377596,401736,-2.339307,53.51183,BCT,MKD
1800WF39301,377898,401489,-2.334736,53.50962,BCT,MKD
1800EB01911,385280,396153,-2.223175,53.46191,BCT,MKD
1800SB13961,385236,396190,-2.223839,53.46225,BCT,MKD
1800WF39121,378662,401876,-2.323242,53.51313,BCT,MKD
1800WF39131,378617,401914,-2.323923,53.51347,BCT,MKD
1800NF30911,378728,400498,-2.322153,53.50074,BCT,MKD
1800NF30921,378743,400529,-2.321929,53.50102,BCT,MKD
1800NFH0011,379256,400501,-2.314193,53.50079,BCT,HAR
1800WF39291,377796,401555,-2.336278,53.51021,BCT,MKD
1800WF39261,377570,401835,-2.339706,53.51271,BCT,MKD
1800WF39251,377573,401877,-2.339664,53.51309,BCT,MKD
1800WF39241,377719,402109,-2.337479,53.51518,BCT,MKD
1800WF07091,377702,402063,-2.337732,53.51477,BCT,MKD
1800SG07701,387406,389466,-2.190884,53.40187,BCT,MKD
1800SG07691,387430,389499,-2.190524,53.40216,BCT,MKD
1800ED19051,394826,405531,-2.079555,53.54639,BCT,MKD
1800ED19061,394840,405547,-2.079344,53.54654,BCT,MKD
1800NCH3481,377898,405863,-2.335046,53.54893,BCT,HAR
1800NCH3482,377898,405863,-2.335046,53.54893,BCT,HAR
1800NEH0681,393199,411489,-2.104241,53.59993,BCT,HAR
1800NEH1671,393380,411344,-2.101503,53.59863,BCT,HAR
1800EH37081,396880,393668,-2.048434,53.43978,BCT,MKD
1800SGH1291,393329,391931,-2.101853,53.42413,BCT,HAR
1800NCH1161,377975,412320,-2.334342,53.60697,BCT,HAR
1800NCH1162,377975,412320,-2.334342,53.60697,BCT,HAR
1800EDH0081,393661,406177,-2.09715,53.55219,BCT,HAR
1800EDH4971,393706,406186,-2.09646,53.55225,BCT,HAR
1800EDH5101,393706,406186,-2.09646,53.55225,BCT,HAR
1800SB16851,381174,386086,-2.284412,53.3713,BCT,CUS
1800SB08751,381126,385941,-2.285125,53.36999,BCT,MKD
1800SB16541,381117,385930,-2.285259,53.36989,BCT,MKD
1800WK00821,365095,398640,-2.527461,53.48331,BCT,MKD
1800SB14391,381165,386079,-2.284547,53.37123,BCT,MKD
1800SB14392,381165,386079,-2.284547,53.37123,BCT,MKD
1800SBH0021,381135,386011,-2.284994,53.37062,BCT,HAR
1800SBH0022,381135,386011,-2.284994,53.37062,BCT,HAR
1800NC05621,381893,407764,-2.274863,53.56617,BCT,MKD
1800NC05611,381897,407821,-2.274806,53.56668,BCT,MKD
1800SG10161,389523,393636,-2.159184,53.4394,BCT,MKD
1800SB30071,382455,395303,-2.265676,53.45419,BCT,MKD
1800SJ30081,382490,395361,-2.265152,53.45471,BCT,MKD
1800SG39221,389275,393254,-2.162904,53.43596,BCT,MKD
1800SG39211,389303,393256,-2.162483,53.43597,BCT,MKD
1800SJ09361,378108,389900,-2.330758,53.40546,BCT,MKD
1800EH45351,397974,401830,-2.032021,53.51315,BCT,MKD
1800EH45341,397974,401848,-2.032021,53.51331,BCT,MKD
1800SJ17621,375185,388548,-2.374617,53.39318,BCT,MKD
1800SJ15321,381103,395738,-2.286061,53.45805,BCT,MKD
1800EHH0881,395190,396241,-2.073915,53.46289,BCT,HAR
1800ED12151,397089,405800,-2.045405,53.54883,BCT,MKD
1800ED12141,397071,405809,-2.045677,53.54891,BCT,MKD
1800WK36711,364176,401853,-2.541677,53.51213,BCT,MKD
1800WK36631,364164,401776,-2.541849,53.51144,BCT,MKD
1800WK36721,364215,401864,-2.54109,53.51223,BCT,MKD
1800WK36641,364147,401813,-2.54211,53.51177,BCT,MKD
1800EH45311,397606,401768,-2.03757,53.51259,BCT,MKD
1800ED12421,397312,409147,-2.042069,53.57891,BCT,MKD
1800ED12431,397325,409204,-2.041874,53.57943,BCT,MKD
1800EH46361,392392,396005,-2.116053,53.46074,BCT,MKD
1800EH39491,395394,398113,-2.070871,53.47972,BCT,MKD
1800EH39461,395508,397961,-2.069151,53.47836,BCT,MKD
1800EH39501,395386,398124,-2.070992,53.47982,BCT,MKD
1800EHH2141,392452,395993,-2.115149,53.46063,BCT,HAR
1800EHH2131,392816,396001,-2.109667,53.46071,BCT,HAR
1800EH21241,394668,399212,-2.081829,53.48959,BCT,MKD
1800EH00211,394693,393168,-2.081348,53.43526,BCT,MKD
1800EH00221,394744,393231,-2.080582,53.43583,BCT,MKD
1800EH21251,394637,399221,-2.082297,53.48967,BCT,MKD
1800EH01541,395298,399624,-2.072341,53.4933,BCT,MKD
1800EH21261,395185,399495,-2.074042,53.49214,BCT,MKD
1800EH21271,395165,399494,-2.074343,53.49213,BCT,MKD
1800EH01542,395292,399574,-2.07243,53.49285,BCT,MKD
1800EH14961,395487,399581,-2.069491,53.49292,BCT,MKD
1800EHH1702,395372,399570,-2.071224,53.49282,BCT,HAR
1800EHH1572,395464,399719,-2.06984,53.49416,BCT,HAR
1800EHH1692,395510,399597,-2.069145,53.49306,BCT,HAR
1800ED13221,398605,406763,-2.02253,53.55749,BCT,MKD
1800NC01881,381974,405173,-2.27349,53.54289,BCT,MKD
1800NC01882,381974,405173,-2.27349,53.54289,BCT,MKD
1800WKH1191,359812,406695,-2.608104,53.55533,BCT,HAR
1800WKH1192,359812,406695,-2.608104,53.55533,BCT,HAR
1800WKH4551,359809,406722,-2.608152,53.55558,BCT,HAR
1800WKH3141,355569,402963,-2.671615,53.52145,BCT,HAR
1800WKH3142,355569,402963,-2.671615,53.52145,BCT,HAR
1800WKH3151,355430,402504,-2.673646,53.51731,BCT,HAR
1800WKH3152,355430,402504,-2.673646,53.51731,BCT,HAR
1800WKH4811,355414,402630,-2.673905,53.51844,BCT,HAR
1800WKH4821,355413,402559,-2.67391,53.5178,BCT,HAR
1800WK05841,355140,402824,-2.678065,53.52016,BCT,MKD
1800WK03511,355136,402833,-2.678127,53.52024,BCT,MKD
1800EDH3511,390720,408749,-2.141618,53.57526,BCT,HAR
1800EDH3512,390720,408749,-2.141618,53.57526,BCT,HAR
1800ED16971,391254,409145,-2.133564,53.57883,BCT,MKD
1800ED16941,391281,409129,-2.133156,53.57868,BCT,MKD
1800EDH2032,391090,409050,-2.136039,53.57797,BCT,HAR
1800EDH2031,391119,409069,-2.135601,53.57814,BCT,HAR
1800EDH1132,391209,409134,-2.134244,53.57873,BCT,HAR
1800EDH1131,391209,409134,-2.134244,53.57873,BCT,HAR
1800WA41541,375895,405556,-2.365252,53.54609,BCT,MKD
1800SBH1341,384753,389644,-2.23079,53.40338,BCT,HAR
1800NCH4791,378710,416889,-2.323548,53.64807,BCT,HAR
1800NCH3421,378602,416793,-2.325175,53.6472,BCT,HAR
1800NCH3422,378602,416793,-2.325175,53.6472,BCT,HAR
1800NBH0491,384540,402539,-2.234637,53.51929,BCT,HAR
1800NBH0492,384540,402539,-2.234637,53.51929,BCT,HAR
1800EB36991,389220,395863,-2.163822,53.4594,BCT,MKD
1800EH47141,394270,397457,-2.087795,53.47381,BCT,MKD
1800EH47151,394303,397469,-2.087298,53.47392,BCT,MKD
1800SGH3611,398003,388085,-2.031492,53.3896,BCT,HAR
1800SGH3612,398003,388085,-2.031492,53.3896,BCT,HAR
1800EB14641,388020,397988,-2.181977,53.47848,BCT,MKD
1800NCH3051,380275,408970,-2.299369,53.57695,BCT,HAR
1800SG13501,392722,388613,-2.110909,53.3943,BCT,MKD
1800SG07371,388462,388390,-2.174962,53.39222,BCT,MKD
1800EB32971,387537,398835,-2.189288,53.48608,BCT,MKD
1800EB33011,387860,398983,-2.184426,53.48742,BCT,MKD
1800EB33021,387879,398961,-2.184139,53.48722,BCT,MKD
1800EBH0131,387592,398923,-2.188463,53.48687,BCT,HAR
1800EBH0141,387713,398957,-2.186641,53.48718,BCT,HAR
1800SG39431,388834,393229,-2.169541,53.43572,BCT,MKD
1800SG39441,388850,393239,-2.169301,53.43581,BCT,MKD
1800SG46171,387257,388126,-2.19307,53.38982,BCT,MKD
1800WK01791,355602,402355,-2.671031,53.51599,BCT,MKD
1800WA14941,368297,410885,-2.480456,53.59357,BCT,MKD
1800WAH2181,368312,410842,-2.480225,53.59319,BCT,HAR
